unknown	2051	307673600
1983	45	17699072
1984	57	17607424
1985	108	1144832
1986	246	20942848
1987	376	9083392
1988	1005	77699328
1989	1558	136918784
1990	2925	125038336
1991	3911	211522048
1992	7993	168218368
1993	9804	123970816
1994	9376	64196578
1995	7377	76497408
1996	3481	98511040
1997	1552	45025784
1998	1287	60202648
1999	1873	43036944
2000	2866	77998208
2001	2869	84733092
2002	2479	68869288
2003	3059	87822652
2004	4119	128915744
2005	4602	175521904
2006	5533	161482850
