unknown	1899	300962304
1983	45	17699072
1984	57	17607424
1985	108	1144832
1986	246	20942848
1987	378	9083904
1988	1014	77764864
1989	1564	120010240
1990	2867	124980480
1991	3902	211321344
1992	7953	171956480
1993	10118	123386368
1994	9567	64015842
1995	7585	76389632
1996	3624	98375616
1997	1577	44987640
1998	1272	59920024
1999	1852	43022608
2000	2883	79850880
2001	2961	86491556
2002	2473	68380712
2003	3138	86797628
2004	4075	127095840
2005	4551	174698352
2006	5500	174324770
2007	6202	186917152
