unknown	2121	311037440
1983	45	17699072
1984	51	17443328
1985	109	17856768
1986	236	20875008
1987	386	9079552
1988	1291	77581056
1989	1614	136843264
1990	3157	124923136
1991	4152	210244864
1992	8330	171986432
1993	8724	121291776
1994	8444	61895168
1995	7010	58698752
1996	2907	95956450
1997	1517	44943384
1998	1263	60329368
1999	1905	43792272
2000	3126	87696512
2001	2909	92133892
2002	2508	69077544
2003	3100	87610428
2004	4216	117303328
