unknown	2221	308441400
1983	47	17830144
1984	51	17443328
1985	112	17988096
1986	236	21136128
1987	370	9512192
1988	1260	77960704
1989	1564	138238720
1990	3047	134392320
1991	4001	205500160
1992	7559	171542272
1993	7779	119746304
1994	7566	57277184
1995	5301	57007360
1996	1537	94842384
1997	1203	49358208
1998	1162	60535579
1999	1757	44036352
2000	2845	89179648
2001	2496	90811648
2002	2046	63298632
