1	10	"North America"	"ANTIGUA AND BARBUDA                            "	2	0
2	10	"North America"	"BAHAMAS                                        "	1	0
3	10	"North America"	"BARBADOS                                       "	1	1
4	10	"North America"	"BELIZE                                         "	1	0
5	10	"North America"	"BERMUDA                                        "	1	0
6	10	"North America"	"CANADA                                         "	105	92
7	10	"North America"	"COSTA RICA                                     "	1	1
8	10	"North America"	"CUBA                                           "	1	0
9	10	"North America"	"DOMINICAN REPUBLIC                             "	2	0
10	10	"North America"	"MEXICO                                         "	9	1
11	10	"North America"	"PANAMA                                         "	8	9
12	10	"North America"	"PUERTO RICO                                    "	3	8
13	10	"North America"	"UNITED STATES                                  "	1117	601
14	15	"South America"	"ARGENTINA                                      "	29	1
15	15	"South America"	"BOLIVIA                                        "	3	0
16	15	"South America"	"BRAZIL                                         "	1	4
17	15	"South America"	"CHILE                                          "	26	0
18	15	"South America"	"COLOMBIA                                       "	17	4
19	15	"South America"	"ECUADOR                                        "	5	0
20	15	"South America"	"PARAGUAY                                       "	1	0
21	15	"South America"	"PERU                                           "	8	1
22	15	"South America"	"TRINIDAD AND TOBAGO                            "	1	0
23	15	"South America"	"URUGUAY                                        "	4	0
24	15	"South America"	"VENEZUELA, BOLIVARIAN REPUBLIC OF              "	9	6
25	20	"Europe"	"ALBANIA                                        "	1	0
26	20	"Europe"	"AUSTRIA                                        "	126	21
27	20	"Europe"	"BELARUS                                        "	3	0
28	20	"Europe"	"BELGIUM                                        "	76	21
29	20	"Europe"	"BOSNIA AND HERZEGOVINA                         "	2	0
30	20	"Europe"	"BULGARIA                                       "	66	3
31	20	"Europe"	"CROATIA 				       "	7	0
32	20	"Europe"	"CZECH REPUBLIC                                 "	41	13
33	20	"Europe"	"DENMARK                                        "	85	9
34	20	"Europe"	"ESTONIA                                        "	4	0
35	20	"Europe"	"EUROPEAN UNION"	1386	2
36	20	"Europe"	"FINLAND                                        "	52	24
37	20	"Europe"	"FRANCE                                         "	887	92
38	20	"Europe"	"GERMANY                                        "	3057	125
39	20	"Europe"	"GIBRALTAR                                      "	0	1
40	20	"Europe"	"GREECE                                         "	53	7
41	20	"Europe"	"HUNGARY                                        "	24	3
42	20	"Europe"	"ICELAND                                        "	5	1
43	20	"Europe"	"IRELAND                                        "	24	10
44	20	"Europe"	"ITALY                                          "	140	63
45	20	"Europe"	"LATVIA                                         "	40	1
46	20	"Europe"	"LIECHTENSTEIN                                  "	2	0
47	20	"Europe"	"LITHUANIA                                      "	17	1
48	20	"Europe"	"LUXEMBOURG                                     "	12	4
49	20	"Europe"	"MALTA                                          "	8	0
50	20	"Europe"	"MOLDOVA, REPUBLIC OF                           "	3	0
51	20	"Europe"	"MONACO                                         "	1	0
52	20	"Europe"	"NETHERLANDS                                    "	514	147
53	20	"Europe"	"NORWAY                                         "	58	46
