470	2006-01-01	Africa	SENEGAL                                        	1	0
471	2006-01-01	Africa	SEYCHELLES                                     	1	0
472	2006-01-01	Africa	SIERRA LEONE                                   	2	0
473	2006-01-01	Africa	SOUTH AFRICA                                   	30	5
474	2006-01-01	Africa	SUDAN						1	0
475	2006-01-01	Africa	SWAZILAND                                      	3	0
476	2006-01-01	Africa	TANZANIA, UNITED REPUBLIC OF                   	7	0
477	2006-01-01	Africa	TOGO                                           	1	0
478	2006-01-01	Africa	TONGA                                          	2	0
479	2006-01-01	Africa	TUNISIA                                        	1	0
480	2006-01-01	Africa	UGANDA                                         	3	0
481	2006-01-01	Africa	VANUATU                                        	1	0
482	2006-01-01	Africa	ZAMBIA                                         	2	0
483	2006-01-01	Africa	ZIMBABWE                                       	2	0
484	2006-01-01	Asia/Pacific	AFGHANISTAN                                    	4	0
485	2006-01-01	Asia/Pacific	ARMENIA                                        	4	0
486	2006-01-01	Asia/Pacific	AUSTRALIA                                      	828	276
487	2006-01-01	Asia/Pacific	AZERBAIJAN                                     	6	1
488	2006-01-01	Asia/Pacific	Asia/Pacific Region	3	8
489	2006-01-01	Asia/Pacific	BAHRAIN                                        	6	0
490	2006-01-01	Asia/Pacific	BANGLADESH                                     	34	0
491	2006-01-01	Asia/Pacific	BHUTAN                                         	1	0
492	2006-01-01	Asia/Pacific	CAMBODIA                                       	7	0
493	2006-01-01	Asia/Pacific	CHINA                                          	254	27
494	2006-01-01	Asia/Pacific	CYPRUS                                         	8	0
495	2006-01-01	Asia/Pacific	GEORGIA                                        	4	0
496	2006-01-01	Asia/Pacific	HONG KONG                                      	36	8
497	2006-01-01	Asia/Pacific	INDIA                                          	62	10
498	2006-01-01	Asia/Pacific	INDONESIA                                      	53	1
499	2006-01-01	Asia/Pacific	IRAN (ISLAMIC REPUBLIC OF)                     	11	0
500	2006-01-01	Asia/Pacific	IRAQ                                           	1	0
501	2006-01-01	Asia/Pacific	ISRAEL                                         	23	2
502	2006-01-01	Asia/Pacific	JAPAN                                          	192	12
503	2006-01-01	Asia/Pacific	JORDAN                                         	3	1
504	2006-01-01	Asia/Pacific	KAZAKHSTAN                                     	14	0
505	2006-01-01	Asia/Pacific	KOREA, REPUBLIC OF                             	120	5
506	2006-01-01	Asia/Pacific	KUWAIT                                         	12	0
507	2006-01-01	Asia/Pacific	KYRGYZSTAN                                     	2	0
508	2006-01-01	Asia/Pacific	LAO PEOPLE'S DEMOCRATIC REPUBLIC               	1	0
509	2006-01-01	Asia/Pacific	LEBANON                                        	5	1
510	2006-01-01	Asia/Pacific	MALAYSIA                                       	20	1
511	2006-01-01	Asia/Pacific	MALDIVES                                       	1	0
512	2006-01-01	Asia/Pacific	MONGOLIA					8	0
513	2006-01-01	Asia/Pacific	NEPAL                                          	1	0
514	2006-01-01	Asia/Pacific	NEW ZEALAND                                    	33	14
515	2006-01-01	Asia/Pacific	PAKISTAN                                       	13	5
516	2006-01-01	Asia/Pacific	PALESTINIAN TERRITORY, OCCUPIED			4	0
517	2006-01-01	Asia/Pacific	PHILIPPINES                                    	23	6
518	2006-01-01	Asia/Pacific	QATAR                                          	1	0
519	2006-01-01	Asia/Pacific	SAUDI ARABIA                                   	26	0
520	2006-01-01	Asia/Pacific	SINGAPORE                                      	23	0
521	2006-01-01	Asia/Pacific	SRI LANKA                                      	3	1
522	2006-01-01	Asia/Pacific	SYRIAN ARAB REPUBLIC                           	4	0
523	2006-01-01	Asia/Pacific	THAILAND                                       	19	9
524	2006-01-01	Asia/Pacific	TURKEY                                         	30	5
525	2006-01-01	Asia/Pacific	UNITED ARAB EMIRATES                           	2	0
526	2006-01-01	Asia/Pacific	UZBEKISTAN                                     	3	0
527	2006-01-01	Asia/Pacific	VIET NAM                                       	11	2
528	2006-01-01	Asia/Pacific	YEMEN                                          	1	0
529	2006-01-01	Europe	ALAND ISLANDS					1	0
530	2006-01-01	Europe	ANDORRA                                        	1	0
531	2006-01-01	Europe	AUSTRIA                                        	67	8
532	2006-01-01	Europe	BELARUS                                        	3	0
533	2006-01-01	Europe	BELGIUM                                        	26	3
534	2006-01-01	Europe	BOSNIA AND HERZEGOVINA                         	3	0
535	2006-01-01	Europe	BULGARIA                                       	40	1
536	2006-01-01	Europe	CROATIA 				       	9	0
537	2006-01-01	Europe	CZECH REPUBLIC                                 	276	5
538	2006-01-01	Europe	DENMARK                                        	56	1
539	2006-01-01	Europe	ESTONIA                                        	13	0
540	2006-01-01	Europe	EUROPEAN UNION	66	18
541	2006-01-01	Europe	FAROE ISLANDS                                  	3	0
542	2006-01-01	Europe	FINLAND                                        	34	2
543	2006-01-01	Europe	FRANCE                                         	120	4
544	2006-01-01	Europe	GERMANY                                        	244	23
545	2006-01-01	Europe	GREECE                                         	24	6
546	2006-01-01	Europe	HUNGARY                                        	33	2
547	2006-01-01	Europe	ICELAND                                        	4	0
548	2006-01-01	Europe	IRELAND                                        	42	8
549	2006-01-01	Europe	ITALY                                          	76	7
550	2006-01-01	Europe	LATVIA                                         	28	1
551	2006-01-01	Europe	LIECHTENSTEIN                                  	1	0
552	2006-01-01	Europe	LITHUANIA                                      	14	3
553	2006-01-01	Europe	LUXEMBOURG                                     	4	1
554	2006-01-01	Europe	MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF     	4	0
555	2006-01-01	Europe	MALTA                                          	2	1
556	2006-01-01	Europe	MOLDOVA, REPUBLIC OF                           	4	0
557	2006-01-01	Europe	MONACO                                         	3	0
558	2006-01-01	Europe	NETHERLANDS                                    	119	11
559	2006-01-01	Europe	NORWAY                                         	49	1
560	2006-01-01	Europe	POLAND                                         	267	11
561	2006-01-01	Europe	PORTUGAL                                       	17	1
562	2006-01-01	Europe	ROMANIA                                        	182	9
563	2006-01-01	Europe	RUSSIAN FEDERATION                             	371	5
564	2006-01-01	Europe	SAN MARINO                                     	1	0
565	2006-01-01	Europe	SERBIA						1	0
566	2006-01-01	Europe	SERBIA	56	0
567	2006-01-01	Europe	SLOVAKIA 			               	10	2
568	2006-01-01	Europe	SLOVENIA                                       	25	0
569	2006-01-01	Europe	SPAIN                                          	37	5
570	2006-01-01	Europe	SWEDEN                                         	111	6
571	2006-01-01	Europe	SWITZERLAND                                    	101	15
572	2006-01-01	Europe	UKRAINE                                        	263	1
573	2006-01-01	Europe	UNITED KINGDOM                                 	3006	1
574	2006-01-01	Europe	YUGOSLAVIA                                     	0	37
575	2006-01-01	None	None	0	1824
576	2006-01-01	North America	ANGUILLA                                       	1	0
577	2006-01-01	North America	ANTIGUA AND BARBUDA                            	1	2
578	2006-01-01	North America	ARUBA                                          	1	0
579	2006-01-01	North America	BAHAMAS                                        	2	0
580	2006-01-01	North America	BARBADOS                                       	2	1
581	2006-01-01	North America	BELIZE                                         	1	0
582	2006-01-01	North America	CANADA                                         	176	78
583	2006-01-01	North America	COSTA RICA                                     	2	0
584	2006-01-01	North America	CUBA                                           	2	0
585	2006-01-01	North America	DOMINICAN REPUBLIC                             	6	0
586	2006-01-01	North America	EL SALVADOR                                    	5	0
587	2006-01-01	North America	GUADELOUPE                                     	1	0
588	2006-01-01	North America	GUATEMALA                                      	9	0
589	2006-01-01	North America	HONDURAS                                       	6	0
590	2006-01-01	North America	JAMAICA                                        	3	3
591	2006-01-01	North America	MEXICO                                         	2	0
592	2006-01-01	North America	NETHERLANDS ANTILLES                           	10	0
593	2006-01-01	North America	NICARAGUA                                      	1	0
594	2006-01-01	North America	PANAMA                                         	8	2
595	2006-01-01	North America	PUERTO RICO                                    	18	4
596	2006-01-01	North America	SAINT KITTS AND NEVIS                          	1	0
597	2006-01-01	North America	SURINAME					1	0
598	2006-01-01	North America	UNITED STATES                                  	1350	625
599	2006-01-01	North America	VIRGIN ISLANDS (U.S.)                          	1	0
600	2006-01-01	Other	BRITISH INDIAN OCEAN TERRITORY                 	1	0
601	2006-01-01	Other	TAIWAN, PROVINCE OF CHINA                      	44	0
602	2006-01-01	South America	ARGENTINA                                      	46	1
603	2006-01-01	South America	BOLIVIA                                        	5	0
604	2006-01-01	South America	BRAZIL                                         	1	0
605	2006-01-01	South America	CHILE                                          	23	0
606	2006-01-01	South America	COLOMBIA                                       	39	0
607	2006-01-01	South America	ECUADOR                                        	12	0
608	2006-01-01	South America	FRENCH GUIANA                                  	1	0
609	2006-01-01	South America	GUYANA                                         	1	0
610	2006-01-01	South America	PARAGUAY                                       	2	0
611	2006-01-01	South America	PERU                                           	9	0
612	2006-01-01	South America	TRINIDAD AND TOBAGO                            	3	0
613	2006-01-01	South America	URUGUAY                                        	7	0
614	2006-01-01	South America	VENEZUELA, BOLIVARIAN REPUBLIC OF              	13	0
615	2007-01-01	Africa	ALGERIA                                        	6	5
616	2007-01-01	Africa	ANGOLA                                         	5	1
617	2007-01-01	Africa	BOTSWANA                                       	3	0
618	2007-01-01	Africa	BURKINA FASO                                   	1	0
619	2007-01-01	Africa	CAMEROON                                       	4	0
620	2007-01-01	Africa	CAPE VERDE                                     	1	0
621	2007-01-01	Africa	CENTRAL AFRICAN REPUBLIC                       	1	0
622	2007-01-01	Africa	CONGO                                          	1	0
623	2007-01-01	Africa	CONGO, THE DEMOCRATIC REPUBLIC OF THE          	2	0
624	2007-01-01	Africa	COTE D'IVOIRE                                  	6	0
625	2007-01-01	Africa	EGYPT                                          	16	5
626	2007-01-01	Africa	EQUATORIAL GUINEA                              	1	0
627	2007-01-01	Africa	FIJI                                           	2	0
628	2007-01-01	Africa	GABON                                          	3	0
629	2007-01-01	Africa	GHANA                                          	9	3
630	2007-01-01	Africa	GUAM                                           	2	0
631	2007-01-01	Africa	KENYA                                          	11	1
632	2007-01-01	Africa	LIBERIA                                        	0	1
633	2007-01-01	Africa	LIBYAN ARAB JAMAHIRIYA                         	1	0
634	2007-01-01	Africa	MALAWI                                         	1	0
635	2007-01-01	Africa	MALI                                           	1	0
636	2007-01-01	Africa	MARSHALL ISLANDS                               	1	0
637	2007-01-01	Africa	MAURITIUS                                      	5	0
638	2007-01-01	Africa	MOROCCO                                        	1	2
639	2007-01-01	Africa	MOZAMBIQUE                                     	4	3
640	2007-01-01	Africa	NAMIBIA                                        	1	0
641	2007-01-01	Africa	NEW CALEDONIA                                  	1	0
642	2007-01-01	Africa	NIGER                                          	0	1
643	2007-01-01	Africa	NIGERIA                                        	15	3
644	2007-01-01	Africa	PAPUA NEW GUINEA                               	1	0
645	2007-01-01	Africa	RWANDA                                         	1	0
646	2007-01-01	Africa	SAMOA                                          	2	0
647	2007-01-01	Africa	SEYCHELLES                                     	2	0
648	2007-01-01	Africa	SIERRA LEONE                                   	2	0
649	2007-01-01	Africa	SOUTH AFRICA                                   	47	12
650	2007-01-01	Africa	SUDAN						3	0
651	2007-01-01	Africa	SWAZILAND                                      	1	0
652	2007-01-01	Africa	TANZANIA, UNITED REPUBLIC OF                   	7	0
653	2007-01-01	Africa	UGANDA                                         	4	0
654	2007-01-01	Africa	VANUATU                                        	1	0
655	2007-01-01	Africa	WALLIS AND FUTUNA 	                       	1	0
656	2007-01-01	Africa	ZAMBIA                                         	1	0
657	2007-01-01	Africa	ZIMBABWE                                       	1	0
658	2007-01-01	Asia/Pacific	AFGHANISTAN                                    	5	0
659	2007-01-01	Asia/Pacific	ARMENIA                                        	7	0
660	2007-01-01	Asia/Pacific	AUSTRALIA                                      	478	143
661	2007-01-01	Asia/Pacific	AZERBAIJAN                                     	2	0
662	2007-01-01	Asia/Pacific	BAHRAIN                                        	5	0
663	2007-01-01	Asia/Pacific	BANGLADESH                                     	20	2
664	2007-01-01	Asia/Pacific	BHUTAN                                         	2	0
665	2007-01-01	Asia/Pacific	BRUNEI DARUSSALAM                              	1	0
666	2007-01-01	Asia/Pacific	CAMBODIA                                       	13	0
667	2007-01-01	Asia/Pacific	CHINA                                          	229	3
668	2007-01-01	Asia/Pacific	CYPRUS                                         	4	2
669	2007-01-01	Asia/Pacific	GEORGIA                                        	6	0
670	2007-01-01	Asia/Pacific	HONG KONG                                      	43	4
671	2007-01-01	Asia/Pacific	INDIA                                          	73	10
672	2007-01-01	Asia/Pacific	INDONESIA                                      	73	6
673	2007-01-01	Asia/Pacific	IRAN (ISLAMIC REPUBLIC OF)                     	19	2
674	2007-01-01	Asia/Pacific	IRAQ                                           	2	1
675	2007-01-01	Asia/Pacific	ISRAEL                                         	32	7
676	2007-01-01	Asia/Pacific	JAPAN                                          	150	9
677	2007-01-01	Asia/Pacific	JORDAN                                         	9	0
678	2007-01-01	Asia/Pacific	KAZAKHSTAN                                     	16	0
679	2007-01-01	Asia/Pacific	KOREA, REPUBLIC OF                             	71	0
680	2007-01-01	Asia/Pacific	KUWAIT                                         	10	0
681	2007-01-01	Asia/Pacific	KYRGYZSTAN                                     	3	0
682	2007-01-01	Asia/Pacific	LEBANON                                        	7	0
683	2007-01-01	Asia/Pacific	MACAO                                          	1	0
684	2007-01-01	Asia/Pacific	MALAYSIA                                       	15	3
685	2007-01-01	Asia/Pacific	MALDIVES                                       	1	0
686	2007-01-01	Asia/Pacific	MONGOLIA					3	0
687	2007-01-01	Asia/Pacific	NEPAL                                          	8	0
688	2007-01-01	Asia/Pacific	NEW ZEALAND                                    	36	21
689	2007-01-01	Asia/Pacific	PAKISTAN                                       	13	4
690	2007-01-01	Asia/Pacific	PHILIPPINES                                    	33	9
691	2007-01-01	Asia/Pacific	QATAR                                          	1	0
692	2007-01-01	Asia/Pacific	SAUDI ARABIA                                   	27	1
693	2007-01-01	Asia/Pacific	SINGAPORE                                      	40	4
694	2007-01-01	Asia/Pacific	SRI LANKA                                      	4	0
695	2007-01-01	Asia/Pacific	SYRIAN ARAB REPUBLIC                           	2	0
696	2007-01-01	Asia/Pacific	TAJIKISTAN                                     	3	0
697	2007-01-01	Asia/Pacific	THAILAND                                       	18	1
698	2007-01-01	Asia/Pacific	TURKEY                                         	43	2
699	2007-01-01	Asia/Pacific	UNITED ARAB EMIRATES                           	2	0
700	2007-01-01	Asia/Pacific	UZBEKISTAN                                     	1	0
701	2007-01-01	Asia/Pacific	VIET NAM                                       	19	0
702	2007-01-01	Europe	ALBANIA                                        	6	0
703	2007-01-01	Europe	AUSTRIA                                        	347	31
704	2007-01-01	Europe	BELARUS                                        	3	1
705	2007-01-01	Europe	BELGIUM                                        	40	7
706	2007-01-01	Europe	BOSNIA AND HERZEGOVINA                         	13	1
707	2007-01-01	Europe	BULGARIA                                       	51	1
708	2007-01-01	Europe	CROATIA 				       	11	1
709	2007-01-01	Europe	CZECH REPUBLIC                                 	49	0
710	2007-01-01	Europe	DENMARK                                        	76	8
711	2007-01-01	Europe	ESTONIA                                        	8	1
712	2007-01-01	Europe	EUROPEAN UNION	106	15
713	2007-01-01	Europe	FINLAND                                        	321	5
714	2007-01-01	Europe	FRANCE                                         	108	23
715	2007-01-01	Europe	GERMANY                                        	230	61
716	2007-01-01	Europe	GREECE                                         	27	3
717	2007-01-01	Europe	GUERNSEY					1	0
718	2007-01-01	Europe	HUNGARY                                        	41	1
719	2007-01-01	Europe	ICELAND                                        	3	2
720	2007-01-01	Europe	IRELAND                                        	42	8
721	2007-01-01	Europe	ISLE OF MAN					3	0
722	2007-01-01	Europe	ITALY                                          	81	19
723	2007-01-01	Europe	JERSEY						1	0
724	2007-01-01	Europe	LATVIA                                         	33	1
725	2007-01-01	Europe	LITHUANIA                                      	24	0
726	2007-01-01	Europe	LUXEMBOURG                                     	6	0
727	2007-01-01	Europe	MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF     	8	0
728	2007-01-01	Europe	MALTA                                          	8	0
729	2007-01-01	Europe	MOLDOVA, REPUBLIC OF                           	7	0
730	2007-01-01	Europe	MONTENEGRO					3	0
731	2007-01-01	Europe	NETHERLANDS                                    	143	25
732	2007-01-01	Europe	NORWAY                                         	56	2
733	2007-01-01	Europe	POLAND                                         	286	17
734	2007-01-01	Europe	PORTUGAL                                       	11	3
735	2007-01-01	Europe	ROMANIA                                        	130	3
736	2007-01-01	Europe	RUSSIAN FEDERATION                             	542	13
737	2007-01-01	Europe	SAN MARINO                                     	1	0
738	2007-01-01	Europe	SERBIA						9	0
739	2007-01-01	Europe	SERBIA	15	0
740	2007-01-01	Europe	SLOVAKIA 			               	49	1
741	2007-01-01	Europe	SLOVENIA                                       	30	0
742	2007-01-01	Europe	SPAIN                                          	43	10
743	2007-01-01	Europe	SWEDEN                                         	98	11
744	2007-01-01	Europe	SWITZERLAND                                    	347	32
745	2007-01-01	Europe	UKRAINE                                        	388	17
746	2007-01-01	Europe	UNITED KINGDOM                                 	410	50
747	2007-01-01	North America	ANTIGUA AND BARBUDA                            	2	0
748	2007-01-01	North America	BARBADOS                                       	2	1
749	2007-01-01	North America	BELIZE                                         	1	0
750	2007-01-01	North America	BERMUDA                                        	5	1
751	2007-01-01	North America	CANADA                                         	153	71
752	2007-01-01	North America	CAYMAN ISLANDS                                 	2	0
753	2007-01-01	North America	COSTA RICA                                     	5	0
754	2007-01-01	North America	CUBA                                           	1	0
755	2007-01-01	North America	DOMINICAN REPUBLIC                             	7	0
756	2007-01-01	North America	EL SALVADOR                                    	3	0
757	2007-01-01	North America	GUADELOUPE                                     	3	0
758	2007-01-01	North America	GUATEMALA                                      	4	0
759	2007-01-01	North America	HAITI                                          	1	0
760	2007-01-01	North America	HONDURAS                                       	4	0
761	2007-01-01	North America	JAMAICA                                        	5	2
762	2007-01-01	North America	MEXICO                                         	3	0
763	2007-01-01	North America	MONTSERRAT                                     	1	0
764	2007-01-01	North America	NETHERLANDS ANTILLES                           	6	0
765	2007-01-01	North America	NICARAGUA                                      	5	0
766	2007-01-01	North America	PANAMA                                         	9	0
767	2007-01-01	North America	PUERTO RICO                                    	13	3
768	2007-01-01	North America	SAINT KITTS AND NEVIS                          	1	0
769	2007-01-01	North America	SAINT VINCENT AND THE GRENADINES               	1	0
770	2007-01-01	North America	SURINAME					1	0
771	2007-01-01	North America	TURKS AND CAICOS ISLANDS                       	1	0
772	2007-01-01	North America	UNITED STATES                                  	1785	587
773	2007-01-01	North America	VIRGIN ISLANDS (U.S.)                          	2	1
774	2007-01-01	Other	TAIWAN, PROVINCE OF CHINA                      	28	0
775	2007-01-01	South America	ARGENTINA                                      	46	0
776	2007-01-01	South America	BOLIVIA                                        	4	0
777	2007-01-01	South America	BRAZIL                                         	2	1
778	2007-01-01	South America	CHILE                                          	25	0
779	2007-01-01	South America	COLOMBIA                                       	37	0
780	2007-01-01	South America	ECUADOR                                        	17	0
781	2007-01-01	South America	PARAGUAY                                       	2	0
782	2007-01-01	South America	PERU                                           	6	0
783	2007-01-01	South America	TRINIDAD AND TOBAGO                            	7	0
784	2007-01-01	South America	URUGUAY                                        	6	0
785	2007-01-01	South America	VENEZUELA, BOLIVARIAN REPUBLIC OF              	20	0
786	2008-01-01	Africa	ALGERIA                                        	1	1
787	2008-01-01	Africa	ANGOLA                                         	4	0
788	2008-01-01	Africa	BENIN                                          	4	0
789	2008-01-01	Africa	BOTSWANA                                       	2	1
790	2008-01-01	Africa	BURKINA FASO                                   	3	0
791	2008-01-01	Africa	CAMEROON                                       	2	0
792	2008-01-01	Africa	CAPE VERDE                                     	1	0
793	2008-01-01	Africa	CENTRAL AFRICAN REPUBLIC                       	1	0
794	2008-01-01	Africa	CONGO                                          	3	0
795	2008-01-01	Africa	CONGO, THE DEMOCRATIC REPUBLIC OF THE          	2	0
796	2008-01-01	Africa	COTE D'IVOIRE                                  	4	0
797	2008-01-01	Africa	EGYPT                                          	13	1
798	2008-01-01	Africa	FIJI                                           	4	0
799	2008-01-01	Africa	GABON                                          	1	0
800	2008-01-01	Africa	GAMBIA                                         	1	0
801	2008-01-01	Africa	GHANA                                          	6	0
802	2008-01-01	Africa	GUAM                                           	1	0
803	2008-01-01	Africa	KENYA                                          	10	0
804	2008-01-01	Africa	LESOTHO                                        	2	0
805	2008-01-01	Africa	MADAGASCAR                                     	2	0
806	2008-01-01	Africa	MALAWI                                         	5	0
807	2008-01-01	Africa	MALI                                           	1	0
808	2008-01-01	Africa	MAURITANIA                                     	1	0
809	2008-01-01	Africa	MAURITIUS                                      	2	0
810	2008-01-01	Africa	MOROCCO                                        	1	0
811	2008-01-01	Africa	MOZAMBIQUE                                     	2	0
812	2008-01-01	Africa	NAMIBIA                                        	4	0
813	2008-01-01	Africa	NEW CALEDONIA                                  	5	0
814	2008-01-01	Africa	NIGER                                          	2	0
815	2008-01-01	Africa	NIGERIA                                        	16	0
816	2008-01-01	Africa	NORFOLK ISLAND                                 	1	0
817	2008-01-01	Africa	PAPUA NEW GUINEA                               	1	0
818	2008-01-01	Africa	REUNION                                        	1	0
819	2008-01-01	Africa	RWANDA                                         	5	0
820	2008-01-01	Africa	SAMOA                                          	1	0
821	2008-01-01	Africa	SENEGAL                                        	1	0
822	2008-01-01	Africa	SEYCHELLES                                     	3	0
823	2008-01-01	Africa	SIERRA LEONE                                   	1	1
824	2008-01-01	Africa	SOUTH AFRICA                                   	22	0
825	2008-01-01	Africa	SWAZILAND                                      	1	0
826	2008-01-01	Africa	TANZANIA, UNITED REPUBLIC OF                   	4	0
827	2008-01-01	Africa	TUNISIA                                        	1	0
828	2008-01-01	Africa	UGANDA                                         	2	0
829	2008-01-01	Africa	VANUATU                                        	1	0
830	2008-01-01	Africa	ZAMBIA                                         	4	0
831	2008-01-01	Africa	ZIMBABWE                                       	3	0
832	2008-01-01	Asia/Pacific	AFGHANISTAN                                    	2	0
833	2008-01-01	Asia/Pacific	ARMENIA                                        	18	0
834	2008-01-01	Asia/Pacific	AUSTRALIA                                      	307	69
835	2008-01-01	Asia/Pacific	AZERBAIJAN                                     	5	0
836	2008-01-01	Asia/Pacific	Asia/Pacific Region	19	0
837	2008-01-01	Asia/Pacific	BAHRAIN                                        	8	2
838	2008-01-01	Asia/Pacific	BANGLADESH                                     	18	9
839	2008-01-01	Asia/Pacific	BRUNEI DARUSSALAM                              	2	0
840	2008-01-01	Asia/Pacific	CAMBODIA                                       	12	2
841	2008-01-01	Asia/Pacific	CHINA                                          	166	5
842	2008-01-01	Asia/Pacific	CYPRUS                                         	8	2
843	2008-01-01	Asia/Pacific	GEORGIA                                        	14	2
844	2008-01-01	Asia/Pacific	HONG KONG                                      	37	13
845	2008-01-01	Asia/Pacific	INDIA                                          	96	6
846	2008-01-01	Asia/Pacific	INDONESIA                                      	79	6
847	2008-01-01	Asia/Pacific	IRAN (ISLAMIC REPUBLIC OF)                     	27	4
848	2008-01-01	Asia/Pacific	IRAQ                                           	2	0
849	2008-01-01	Asia/Pacific	ISRAEL                                         	48	2
850	2008-01-01	Asia/Pacific	JAPAN                                          	169	20
851	2008-01-01	Asia/Pacific	JORDAN                                         	7	5
852	2008-01-01	Asia/Pacific	KAZAKHSTAN                                     	16	3
853	2008-01-01	Asia/Pacific	KOREA, REPUBLIC OF                             	102	1
854	2008-01-01	Asia/Pacific	KUWAIT                                         	10	2
855	2008-01-01	Asia/Pacific	KYRGYZSTAN                                     	8	0
856	2008-01-01	Asia/Pacific	LAO PEOPLE'S DEMOCRATIC REPUBLIC               	2	0
857	2008-01-01	Asia/Pacific	LEBANON                                        	14	0
858	2008-01-01	Asia/Pacific	MACAO                                          	1	0
859	2008-01-01	Asia/Pacific	MALAYSIA                                       	30	12
860	2008-01-01	Asia/Pacific	MALDIVES                                       	2	0
861	2008-01-01	Asia/Pacific	MONGOLIA					6	0
862	2008-01-01	Asia/Pacific	NEPAL                                          	5	0
863	2008-01-01	Asia/Pacific	NEW ZEALAND                                    	48	2
864	2008-01-01	Asia/Pacific	PAKISTAN                                       	20	4
865	2008-01-01	Asia/Pacific	PALESTINIAN TERRITORY, OCCUPIED			1	0
866	2008-01-01	Asia/Pacific	PHILIPPINES                                    	38	7
867	2008-01-01	Asia/Pacific	QATAR                                          	1	0
868	2008-01-01	Asia/Pacific	SAUDI ARABIA                                   	21	5
869	2008-01-01	Asia/Pacific	SINGAPORE                                      	35	8
870	2008-01-01	Asia/Pacific	SRI LANKA                                      	6	9
871	2008-01-01	Asia/Pacific	SYRIAN ARAB REPUBLIC                           	3	0
872	2008-01-01	Asia/Pacific	TAJIKISTAN                                     	2	0
873	2008-01-01	Asia/Pacific	THAILAND                                       	27	2
874	2008-01-01	Asia/Pacific	TURKEY                                         	45	12
875	2008-01-01	Asia/Pacific	TURKMENISTAN                                   	1	0
876	2008-01-01	Asia/Pacific	UNITED ARAB EMIRATES                           	7	1
877	2008-01-01	Asia/Pacific	UZBEKISTAN                                     	6	0
878	2008-01-01	Asia/Pacific	VIET NAM                                       	26	0
879	2008-01-01	Europe	ALBANIA                                        	4	0
880	2008-01-01	Europe	AUSTRIA                                        	74	10
881	2008-01-01	Europe	BELARUS                                        	4	0
882	2008-01-01	Europe	BELGIUM                                        	37	7
883	2008-01-01	Europe	BOSNIA AND HERZEGOVINA                         	5	2
884	2008-01-01	Europe	BULGARIA                                       	56	1
885	2008-01-01	Europe	CROATIA 				       	15	1
886	2008-01-01	Europe	CZECH REPUBLIC                                 	133	2
887	2008-01-01	Europe	DENMARK                                        	68	4
888	2008-01-01	Europe	ESTONIA                                        	11	0
889	2008-01-01	Europe	EUROPEAN UNION	44	47
890	2008-01-01	Europe	FINLAND                                        	28	0
891	2008-01-01	Europe	FRANCE                                         	308	21
892	2008-01-01	Europe	GERMANY                                        	3494	48
893	2008-01-01	Europe	GIBRALTAR                                      	3	0
894	2008-01-01	Europe	GREECE                                         	17	9
895	2008-01-01	Europe	GUERNSEY					1	0
896	2008-01-01	Europe	HUNGARY                                        	35	5
897	2008-01-01	Europe	ICELAND                                        	7	0
898	2008-01-01	Europe	IRELAND                                        	35	12
899	2008-01-01	Europe	ISLE OF MAN					2	0
900	2008-01-01	Europe	ITALY                                          	109	44
901	2008-01-01	Europe	JERSEY						2	0
902	2008-01-01	Europe	LATVIA                                         	26	2
903	2008-01-01	Europe	LIECHTENSTEIN                                  	1	1
904	2008-01-01	Europe	LITHUANIA                                      	12	0
905	2008-01-01	Europe	LUXEMBOURG                                     	11	0
906	2008-01-01	Europe	MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF     	7	0
907	2008-01-01	Europe	MALTA                                          	4	0
908	2008-01-01	Europe	MOLDOVA, REPUBLIC OF                           	8	0
909	2008-01-01	Europe	MONACO                                         	3	0
910	2008-01-01	Europe	MONTENEGRO					2	0
911	2008-01-01	Europe	NETHERLANDS                                    	135	18
912	2008-01-01	Europe	NORWAY                                         	57	4
913	2008-01-01	Europe	POLAND                                         	242	8
914	2008-01-01	Europe	PORTUGAL                                       	19	6
915	2008-01-01	Europe	ROMANIA                                        	123	14
916	2008-01-01	Europe	RUSSIAN FEDERATION                             	834	41
917	2008-01-01	Europe	SAN MARINO                                     	1	0
918	2008-01-01	Europe	SERBIA						11	0
919	2008-01-01	Europe	SERBIA	10	2
920	2008-01-01	Europe	SLOVAKIA 			               	14	1
921	2008-01-01	Europe	SLOVENIA                                       	49	4
922	2008-01-01	Europe	SPAIN                                          	65	13
923	2008-01-01	Europe	SWEDEN                                         	88	13
924	2008-01-01	Europe	SWITZERLAND                                    	100	10
925	2008-01-01	Europe	UKRAINE                                        	375	8
926	2008-01-01	Europe	UNITED KINGDOM                                 	334	79
927	2008-01-01	North America	ANTIGUA AND BARBUDA                            	1	0
928	2008-01-01	North America	BAHAMAS                                        	2	1
929	2008-01-01	North America	BARBADOS                                       	2	1
930	2008-01-01	North America	BERMUDA                                        	1	0
931	2008-01-01	North America	CANADA                                         	173	76
932	2008-01-01	North America	CAYMAN ISLANDS                                 	6	1
933	2008-01-01	North America	COSTA RICA                                     	9	0
934	2008-01-01	North America	CUBA                                           	1	0
935	2008-01-01	North America	DOMINICAN REPUBLIC                             	7	0
936	2008-01-01	North America	EL SALVADOR                                    	2	0
