135	40	"Africa"	"BOTSWANA                                       "	2	1
136	40	"Africa"	"BURKINA FASO                                   "	3	0
137	40	"Africa"	"CAMEROON                                       "	2	0
138	40	"Africa"	"CAPE VERDE                                     "	1	0
139	40	"Africa"	"CENTRAL AFRICAN REPUBLIC                       "	1	0
140	40	"Africa"	"CONGO                                          "	3	0
141	40	"Africa"	"CONGO, THE DEMOCRATIC REPUBLIC OF THE          "	2	0
142	40	"Africa"	"COTE D'IVOIRE                                  "	4	0
143	40	"Africa"	"EGYPT                                          "	13	1
144	40	"Africa"	"FIJI                                           "	4	0
145	40	"Africa"	"GABON                                          "	1	0
146	40	"Africa"	"GAMBIA                                         "	1	0
147	40	"Africa"	"GHANA                                          "	6	0
148	40	"Africa"	"GUAM                                           "	1	0
149	40	"Africa"	"KENYA                                          "	10	0
150	40	"Africa"	"LESOTHO                                        "	2	0
151	40	"Africa"	"MADAGASCAR                                     "	2	0
152	40	"Africa"	"MALAWI                                         "	5	0
153	40	"Africa"	"MALI                                           "	1	0
154	40	"Africa"	"MAURITANIA                                     "	1	0
155	40	"Africa"	"MAURITIUS                                      "	2	0
156	40	"Africa"	"MOROCCO                                        "	1	0
157	40	"Africa"	"MOZAMBIQUE                                     "	2	0
158	40	"Africa"	"NAMIBIA                                        "	4	0
159	40	"Africa"	"NEW CALEDONIA                                  "	5	0
160	40	"Africa"	"NIGER                                          "	2	0
161	40	"Africa"	"NIGERIA                                        "	16	0
162	40	"Africa"	"NORFOLK ISLAND                                 "	1	0
163	40	"Africa"	"PAPUA NEW GUINEA                               "	1	0
164	40	"Africa"	"REUNION                                        "	1	0
165	40	"Africa"	"RWANDA                                         "	5	0
166	40	"Africa"	"SAMOA                                          "	1	0
167	40	"Africa"	"SENEGAL                                        "	1	0
168	40	"Africa"	"SEYCHELLES                                     "	3	0
169	40	"Africa"	"SIERRA LEONE                                   "	1	1
170	40	"Africa"	"SOUTH AFRICA                                   "	22	0
171	40	"Africa"	"SWAZILAND                                      "	1	0
172	40	"Africa"	"TANZANIA, UNITED REPUBLIC OF                   "	4	0
173	40	"Africa"	"TUNISIA                                        "	1	0
174	40	"Africa"	"UGANDA                                         "	2	0
175	40	"Africa"	"VANUATU                                        "	1	0
176	40	"Africa"	"ZAMBIA                                         "	4	0
177	40	"Africa"	"ZIMBABWE                                       "	3	0
178	50	"Other"	"TAIWAN, PROVINCE OF CHINA                      "	27	0
