1	36248
2	18473
3	14994
4	10216
5	15030
6	18466
7	10638
8	9385
9	9098
10	8548
11	8217
12	7966
13	8001
14	7931
15	7333
16	6288
17	3612
18	6516
19	6807
20	6371
21	6305
22	5485
23	5791
24	5455
25	5580
26	5168
27	5105
28	5645
29	5820
30	4380
31	2228
32	4290
33	4518
34	4914
35	3483
36	4025
37	4005
38	4363
39	3863
40	3561
41	4100
42	4156
43	3825
44	3280
45	3400
46	4340
47	3711
48	3229
49	3224
50	3469
51	8642
52	95280
